,Rider,team,Age_y,Weight,GC,Time trial,Sprint,Climber
392,HUYS Laurens,Intermarché - Wanty - Gobert Matériaux,0.20833333333333334,61.0,0.0072223894071622025,0.0006419515326592842,0.004952027236149799,0.001671018276762402
393,HVIDEBERG Jonas Iversby,Team DSM,0.20833333333333334,,0.00022569966897381883,0.0003209757663296421,0.0006190034045187249,0.0017754569190600521
394,HÄNNINEN Jaakko,AG2R Citroën Team,0.2916666666666667,59.0,0.005717724947336744,0.0,0.004023522129371711,0.002402088772845953
395,IMPEY Daryl,Israel - Premier Tech,0.7916666666666666,70.0,0.13812819741197713,0.16129032258064516,0.13772825750541628,0.1279373368146214
396,IRIBAR Unai,Euskaltel - Euskadi,0.16666666666666666,,0.00037616611495636473,0.0,0.00023212627669452182,0.0006788511749347258
397,IRIZAR Julen,Euskaltel - Euskadi,0.375,67.0,0.0006770990069214565,0.0003209757663296421,0.005493655215103683,0.0011488250652741513
398,IRVINE Declan,Team Novo Nordisk,0.20833333333333334,75.0,0.00037616611495636473,0.003209757663296421,0.0007737542556484061,0.0
399,ISASA Xabier,Euskaltel - Euskadi,0.08333333333333333,,0.0,0.0,0.0,0.0013577023498694517
400,ITURRIA Mikel,Euskaltel - Euskadi,0.5,69.0,0.015272344267228408,0.0003209757663296421,0.004952027236149799,0.011488250652741514
401,IZAGIRRE Gorka,Movistar Team,0.6666666666666666,66.0,0.16468552512789647,0.12132883967260472,0.026385020117610646,0.13425587467362923
402,IZAGIRRE Ion,Cofidis,0.625,60.0,0.37285585314474873,0.4565880276039159,0.017641597028783658,0.21451697127937336
403,JACOBS Johan,Movistar Team,0.2916666666666667,78.0,0.001956063797773097,0.0012839030653185683,0.0026307644692045804,0.000835509138381201
404,JAIME Álex,Equipo Kern Pharma,0.20833333333333334,68.0,0.0,0.0008024394158241052,0.002321262766945218,0.0003133159268929504
405,JAKOBSEN Fabio,Quick-Step Alpha Vinyl Team,0.2916666666666667,78.0,0.0044387601564851034,0.0060985395602632005,0.2132466728567007,0.012323759791122716
406,JANSE VAN RENSBURG Reinardt,Lotto Soudal,0.625,74.0,0.06522720433343364,0.07302198683999359,0.16976168368926028,0.027676240208877285
407,JANSEN Amund Grøndahl,Team BikeExchange - Jayco,0.4166666666666667,83.0,0.035886247366837196,0.007061466859252127,0.03806870937790158,0.013368146214099217
408,JANSSENS Jimmy,Alpecin-Deceuninck,0.5833333333333334,74.0,0.020839602768582606,0.021986839993580486,0.026075518415351284,0.006266318537859008
409,JAUREGUI Quentin,B&B Hotels - KTM,0.4166666666666667,60.0,0.011736382786638579,0.0,0.029944289693593314,0.008459530026109661
410,JENSEN August,Human Powered Health,0.5,67.0,0.03137225398736082,0.0077034183919114105,0.07954193748065615,0.005221932114882507
411,JOHANNESSEN Anders Halland,Uno-X Pro Cycling Team,0.16666666666666666,,0.008651820643996389,0.00048146364949446316,0.0012380068090374497,0.004334203655352481
412,JOHANNESSEN Tobias Halland,Uno-X Pro Cycling Team,0.16666666666666666,,0.019786337646704785,0.0019258545979778526,0.0012380068090374497,0.012219321148825065
413,JOHANSEN Julius,Intermarché - Wanty - Gobert Matériaux,0.16666666666666666,75.0,0.010607884441769485,0.015567324666987643,0.00642216032188177,0.00010443864229765013
414,JOHNSTON Calum,Caja Rural - Seguros RGA,0.20833333333333334,56.0,0.0006018657839301836,0.0,0.0006963788300835655,5.2219321148825065e-05
415,JONES Taj,Israel - Premier Tech,0.125,82.0,0.00037616611495636473,0.0,0.015784586815227482,0.0
416,JORGENSON Matteo,Movistar Team,0.16666666666666666,65.0,0.0191844718627746,0.004333172845450169,0.00510677808727948,0.012428198433420365
417,JOUSSEAUME Alan,TotalEnergies,0.20833333333333334,,0.001504664459825459,0.0,0.0006190034045187249,0.0010966057441253263
418,JOYCE Colin,Human Powered Health,0.375,,0.02038820343063497,0.012197079120526401,0.058031569173630455,0.004804177545691906
419,JUARISTI Txomin,Euskaltel - Euskadi,0.3333333333333333,67.5,0.0033102618116160097,0.0006419515326592842,0.0009285051067780873,0.003133159268929504
420,JULLIEN Anthony,AG2R Citroën Team,0.25,72.0,0.00037616611495636473,0.0,0.0030950170225936243,0.0
421,JUNGELS Bob,AG2R Citroën Team,0.4583333333333333,70.0,0.15949443274149866,0.40635532017332693,0.030021665119158155,0.0987467362924282
422,JUUL-JENSEN Christopher,Team BikeExchange - Jayco,0.5833333333333334,73.0,0.0742551910923864,0.05729417428984112,0.015861962240792324,0.01483028720626632
423,KAMP Alexander,Trek - Segafredo,0.4166666666666667,74.0,0.03408065001504664,0.0065800032097576636,0.061822965026307644,0.01597911227154047
424,KANGERT Tanel,Team BikeExchange - Jayco,0.7083333333333334,65.0,0.17732470659043034,0.22933718504252928,0.019653358093469513,0.09556135770234987
425,KANTER Max,Movistar Team,0.25,68.0,0.011886849232621125,0.005135612261274273,0.05385329619312906,0.004177545691906005
426,KEISSE Iljo,Quick-Step Alpha Vinyl Team,0.875,72.0,0.025203129702076436,0.016209276199646926,0.08325595790776849,0.0021932114882506526
427,KELDERMAN Wilco,BORA - hansgrohe,0.5416666666666666,65.0,0.3773698465242251,0.3931953137538116,0.03474156607861343,0.26903394255874674
428,KEUKELEIRE Jens,EF Education-EasyPost,0.625,69.0,0.08380981041227806,0.02615952495586583,0.12225317239244816,0.041827676240208875
429,KING Ben,Human Powered Health,0.625,68.0,0.03287691844718628,0.05922002888781897,0.016248839368616527,0.03122715404699739
430,KIRSCH Alex,Trek - Segafredo,0.4583333333333333,75.0,0.0219681011134517,0.07976247793291606,0.038532961931290625,0.010339425587467362
431,KLUGE Roger,Lotto Soudal,0.75,83.0,0.030996087872404453,0.07783662333493821,0.10430207366140513,0.0061096605744125326
432,KNOX James,Quick-Step Alpha Vinyl Team,0.3333333333333333,58.0,0.06831176647607584,0.008184882041405874,0.002321262766945218,0.0395822454308094
433,KOCH Jonas,BORA - hansgrohe,0.4166666666666667,75.0,0.02144146855251279,0.005777563793933558,0.039925719591457756,0.014725848563968668
434,KOCHETKOV Pavel,Gazprom - RusVelo,0.75,70.0,0.03453204935299428,0.0065800032097576636,0.04387186629526462,0.012323759791122716
435,KONOVALOVAS Ignatas,Groupama - FDJ,0.75,74.0,0.05341558832380379,0.21248595731022307,0.03203342618384401,0.00835509138381201
436,KONRAD Patrick,BORA - hansgrohe,0.5,65.0,0.15475473969304845,0.06917027764403788,0.02027236149798824,0.1547780678851175
437,KONYCHEV Alexander,Team BikeExchange - Jayco,0.20833333333333334,76.0,0.0011284983448690941,0.004333172845450169,0.009285051067780872,0.0
438,KOOIJ Olav,Jumbo-Visma,0.08333333333333333,72.0,0.010908817333734578,0.0,0.041163726400495204,0.004386422976501305
439,KOPECKÝ Matyáš,Team Novo Nordisk,0.041666666666666664,,0.0,0.0,0.0,0.00020887728459530026
440,KORETZKY Victor,B&B Hotels - KTM,0.375,69.0,0.00037616611495636473,0.0,0.0,0.00020887728459530026
441,KRAGH ANDERSEN Asbjørn,Team DSM,0.5,72.0,0.008727053866987662,0.021665864227250843,0.06128133704735376,0.000835509138381201
442,KRAGH ANDERSEN Søren,Team DSM,0.375,73.0,0.07718928678904605,0.2725084256138662,0.052924791086350974,0.038903394255874676
443,KREDER Wesley,Cofidis,0.5416666666666666,71.0,0.007824255191092387,0.004814636494944632,0.055246053853296194,0.0005744125326370757
444,KRIEGER Alexander,Alpecin-Deceuninck,0.5,71.0,0.01760457417995787,0.026801476488525117,0.09068399876199319,0.010339425587467362
445,KRISTOFF Alexander,Intermarché - Wanty - Gobert Matériaux,0.6666666666666666,78.0,0.15753836894372555,0.04766490129995185,0.7646239554317549,0.13671018276762403
446,KRON Andreas,Lotto Soudal,0.20833333333333334,63.0,0.022419500451399337,0.0009629272989889263,0.004333023831631074,0.02783289817232376
447,KRUIJSWIJK Steven,Jumbo-Visma,0.6666666666666666,63.0,0.3250827565452904,0.23110255175734232,0.021974620860414733,0.21890339425587468
448,KRUL Wessel,Human Powered Health,0.16666666666666666,75.0,0.0,0.0006419515326592842,0.0028628907458991023,0.0
449,KUDUS Merhawi,EF Education-EasyPost,0.4166666666666667,58.0,0.1001354198013843,0.02872733108650297,0.017641597028783658,0.05864229765013055
450,KUKRLE Michael,Gazprom - RusVelo,0.375,73.0,0.017228408065001505,0.04397367998716097,0.014546580006190035,0.0029242819843342035
451,KULSET Kristian,Uno-X Pro Cycling Team,0.3333333333333333,,0.0,0.0,7.737542556484061e-05,0.0
452,KULSET Sindre,Uno-X Pro Cycling Team,0.20833333333333334,,0.00045139933794763765,0.0,7.737542556484061e-05,0.0004177545691906005
453,KUSS Sepp,Jumbo-Visma,0.375,61.0,0.09201023171832681,0.021505376344086023,0.005261528938409161,0.1006266318537859
454,KUSZTOR Péter,Team Novo Nordisk,0.7916666666666666,61.0,0.017153174842010233,0.04108489809019419,0.054317548746518104,0.005953002610966057
455,KWIATKOWSKI Michał,INEOS Grenadiers,0.5416666666666666,68.0,0.2538368943725549,0.5414861177981063,0.07010213556174559,0.2293472584856397
456,KÄMNA Lennard,BORA - hansgrohe,0.2916666666666667,65.0,0.03415588323803792,0.06917027764403788,0.007118539151965335,0.055718015665796344
457,KÜNG Stefan,Groupama - FDJ,0.4166666666666667,83.0,0.08591634065603371,0.6323222596693949,0.03187867533271433,0.0395822454308094
458,LAAS Martin,BORA - hansgrohe,0.4166666666666667,74.0,0.018733072524826963,0.014283421601669073,0.10515320334261838,0.0020887728459530026
459,LADAGNOUS Matthieu,Groupama - FDJ,0.7916666666666666,73.0,0.10795967499247668,0.03723318889423848,0.12581244196843083,0.02443864229765013
460,LAENGEN Vegard Stake,UAE Team Emirates,0.625,79.0,0.05100812518808306,0.061306371368961644,0.016713091922005572,0.020365535248041775
461,LAFAY Victor,Cofidis,0.3333333333333333,65.0,0.01858260607884442,0.0020863424811426736,0.0034045187248529867,0.019007832898172324
462,LAGRÉE Adrien,B&B Hotels - KTM,0.2916666666666667,66.0,0.0012037315678603672,0.002888781896966779,0.0007737542556484061,5.2219321148825065e-05
463,LAMPAERT Yves,Quick-Step Alpha Vinyl Team,0.5416666666666666,75.0,0.07944628347878423,0.2766811105761515,0.1320024760136181,0.02971279373368146
464,LANDA Mikel,Bahrain - Victorious,0.5833333333333334,60.0,0.31206740896780016,0.03209757663296421,0.015707211389662645,0.26657963446475197
465,LANGELLOTTI Victor,Burgos-BH,0.3333333333333333,65.0,0.00037616611495636473,0.003209757663296421,0.0,0.0007310704960835509
466,LANGEVELD Sebastian,EF Education-EasyPost,0.7916666666666666,67.0,0.09441769485404755,0.17814155031295137,0.08325595790776849,0.0216710182767624
467,LAPEIRA Paul,AG2R Citroën Team,0.125,64.0,0.00045139933794763765,0.003370245546461242,0.003946146703806871,0.0009921671018276762
468,LAPORTE Christophe,Jumbo-Visma,0.4583333333333333,76.0,0.04363526933493831,0.12437810945273632,0.17409470752089137,0.0364490861618799
469,LARSEN Niklas,Uno-X Pro Cycling Team,0.2916666666666667,74.0,0.012940114354498947,0.01781415503129514,0.024450634478489632,0.0002610966057441253
470,LASTRA Jonathan,Caja Rural - Seguros RGA,0.4166666666666667,64.0,0.040625940415287394,0.0014443909484833895,0.014701330857319716,0.03503916449086162
471,LATOUR Pierre,TotalEnergies,0.4166666666666667,66.0,0.14640385194101715,0.16658642272508425,0.011761064685855771,0.13169712793733682
472,LAUK Karl Patrick,Bingoal Pauwels Sauces WB,0.2916666666666667,69.0,0.016701775504062592,0.01059220028887819,0.022361497988238936,0.0003133159268929504
473,LAURANCE Axel,B&B Hotels - KTM,0.125,58.0,0.0003009328919650918,0.0060985395602632005,0.0010058805323429278,0.001514360313315927
474,LAWLESS Chris,TotalEnergies,0.3333333333333333,72.0,0.01888353897080951,0.004814636494944632,0.047663262147941816,0.00751958224543081
475,LAZKANO Oier,Movistar Team,0.16666666666666666,74.0,0.0029340956966596447,0.0017653667148130317,0.00015475085112968121,0.0027676240208877284
476,LE GAC Olivier,Groupama - FDJ,0.4166666666666667,70.0,0.023322299127294614,0.0006419515326592842,0.01655834107087589,0.007362924281984334
477,LECROQ Jérémy,B&B Hotels - KTM,0.375,76.0,0.0005266325609389106,0.0014443909484833895,0.03327143299288146,0.0003133159268929504
478,LEDANOIS Kévin,Team Arkéa Samsic,0.4166666666666667,67.0,0.016250376166114956,0.007221954742416947,0.025843392138656763,0.003759791122715405
479,LEEMREIZE Gijs,Jumbo-Visma,0.16666666666666666,74.0,0.005792958170328017,0.0,0.0006963788300835655,0.008407310704960836
480,LEITÃO Iúri,Caja Rural - Seguros RGA,0.20833333333333334,65.0,0.0,0.00016048788316482104,0.009285051067780872,0.00010443864229765013
481,LEKNESSUND Andreas,Team DSM,0.20833333333333334,72.0,0.023472765573277158,0.045899534585138825,0.004487774682760755,0.006579634464751958
482,LEMOINE Cyril,B&B Hotels - KTM,0.875,73.0,0.062293108636774,0.15342641630556894,0.0779170535437945,0.006214099216710183
483,LEVY William Blume,Uno-X Pro Cycling Team,0.125,,7.523322299127295e-05,0.0022468303643074948,0.00386877127824203,0.0001566579634464752
484,LEYSEN Senne,Alpecin-Deceuninck,0.3333333333333333,78.0,0.0063948239542582,0.0213448884609212,0.003327143299288146,0.000835509138381201
485,LIENHARD Fabian,Groupama - FDJ,0.4166666666666667,73.0,0.0066205236232320195,0.004333172845450169,0.05114515629835964,0.0051174934725848565
486,LIEPIŅŠ Emīls,Trek - Segafredo,0.4583333333333333,67.0,0.017228408065001505,0.02599903707270101,0.11188486536675951,0.0034464751958224542
487,LIETAER Eliot,B&B Hotels - KTM,0.5416666666666666,70.0,0.04905206139030996,0.011234151821537475,0.027468276075518414,0.013263707571801566
488,LIVYNS Arjen,Bingoal Pauwels Sauces WB,0.375,58.0,0.0021817634667469156,0.0,0.015552460538532962,0.005326370757180157
489,LOBATO Juan José,Euskaltel - Euskadi,0.625,64.0,0.046870297923563044,0.008024394158241053,0.22624574435159395,0.028407310704960834
490,LONARDI Giovanni,EOLO-Kometa,0.2916666666666667,70.0,0.004062594041528739,0.00048146364949446316,0.05532342927886103,0.00793733681462141
491,LOPEZ Diego,Equipo Kern Pharma,0.25,70.0,0.003084562142642191,0.020542449045097094,0.0005416279789538842,0.0018276762402088772
492,LOUVEL Matis,Team Arkéa Samsic,0.16666666666666666,73.0,0.0037616611495636474,0.010431712405713368,0.0063447848963169295,0.0060052219321148825
493,LOZANO David,Team Novo Nordisk,0.625,63.0,0.010607884441769485,0.0,0.007041163726400495,0.005535248041775457
494,LUDVIGSSON Tobias,Groupama - FDJ,0.5416666666666666,76.0,0.06530243755642491,0.29834697480340233,0.010677808727948004,0.01671018276762402
495,LUNDER Eirik,Gazprom - RusVelo,0.16666666666666666,78.0,0.0018808305747818237,0.0019258545979778526,0.002940266171463943,0.00010443864229765013
496,LUTSENKO Alexey,Astana Qazaqstan Team,0.4583333333333333,74.0,0.18906108937706892,0.12518054886856042,0.08108944599195296,0.11827676240208877
497,LÓPEZ Jordi,Equipo Kern Pharma,0.20833333333333334,59.0,0.0005266325609389106,0.0008024394158241052,0.0005416279789538842,0.001566579634464752
498,LÓPEZ Juan Pedro,Trek - Segafredo,0.25,60.0,0.022870899789346977,0.002728294013801958,0.00046425255338904364,0.016971279373368148
499,LÓPEZ Miguel Ángel,Astana Qazaqstan Team,0.4166666666666667,59.0,0.2630905808004815,0.08120686888139945,0.011142061281337047,0.2079373368146214
500,LÓPEZ-CÓZAR Juan Antonio,Burgos-BH,0.375,70.0,0.0012037315678603672,0.0,0.001392757660167131,0.0018798955613577024
501,LÜHRS Luis-Joe,BORA - hansgrohe,0.041666666666666664,66.0,0.0,0.0,0.00030950170225936243,0.0
502,MAAS Jan,Team BikeExchange - Jayco,0.3333333333333333,70.0,0.006770990069214565,0.0019258545979778526,0.005725781491798205,0.004595300261096605
503,MACIEJUK Filip,Bahrain - Victorious,0.16666666666666666,,0.01226301534757749,0.028406355320173327,0.002166511915815537,5.2219321148825065e-05
504,MADAN Ahmed,Bahrain - Victorious,0.125,,0.0,0.0,0.0,0.0
505,MADOUAS Valentin,Groupama - FDJ,0.2916666666666667,71.0,0.044613301233824856,0.010271224522548547,0.025069637883008356,0.06193211488250653
506,MADRAZO Ángel,Burgos-BH,0.625,60.0,0.0422810713210954,0.014925373134328358,0.023831631073970908,0.03759791122715405
507,MAESTRI Mirco,EOLO-Kometa,0.5,73.0,0.014595245260306951,0.012839030653185684,0.02414113277623027,0.0034464751958224542
508,MAJKA Rafał,UAE Team Emirates,0.5833333333333334,62.0,0.3599157387902498,0.1386615310544054,0.008279170535437945,0.33399477806788513
509,MALUCELLI Matteo,Gazprom - RusVelo,0.4166666666666667,68.0,0.0021817634667469156,0.005777563793933558,0.12209842154131847,0.001514360313315927
510,MANNION Gavin,Human Powered Health,0.5,58.0,0.05266325609389106,0.07655272026961964,0.025998142989786442,0.021409921671018278
511,MANZIN Lorrenzo,TotalEnergies,0.375,69.0,0.021817634667469155,0.0003209757663296421,0.11660476632621479,0.008041775456919061
512,MARCELLUSI Martin,Bardiani-CSF-Faizanè,0.16666666666666666,62.0,0.0008275654529040024,0.00048146364949446316,0.0007737542556484061,0.0
513,MARCHIORI Leonardo,Drone Hopper -  Androni Giocattoli,0.20833333333333334,70.0,0.00037616611495636473,0.0,0.006963788300835654,0.00010443864229765013
514,MARECZKO Jakub,Alpecin-Deceuninck,0.4166666666666667,67.0,0.01963587120072224,0.003209757663296421,0.30934695140823276,0.003237597911227154
515,MARENGO Umberto,Drone Hopper -  Androni Giocattoli,0.4583333333333333,69.0,0.005040625940415287,0.002407318247472316,0.018956979263385947,0.003237597911227154
516,MARIT Arne,Sport Vlaanderen - Baloise,0.20833333333333334,72.0,0.0006018657839301836,0.00048146364949446316,0.025069637883008356,0.0017754569190600521
517,MARQUEZ Marti,Equipo Kern Pharma,0.3333333333333333,63.0,0.008125188083057478,0.0,0.0036366450015475086,0.00036553524804177544
518,MARTIN Alex,EOLO-Kometa,0.16666666666666666,60.0,0.00045139933794763765,0.0,0.0,0.0
519,MARTIN David,EOLO-Kometa,0.20833333333333334,68.0,0.0,0.0,0.0020117610646858556,0.0004177545691906005
520,MARTIN Guillaume,Cofidis,0.4166666666666667,55.0,0.20057177249473368,0.0009629272989889263,0.018724852986691427,0.1685639686684073
521,MARTINELLI Alessio,Bardiani-CSF-Faizanè,0.125,,0.0018055973517905506,0.005135612261274273,0.0012380068090374497,0.0013054830287206266
522,MARTINELLI Davide,Astana Qazaqstan Team,0.4166666666666667,71.0,0.008877520312970207,0.021023912694591557,0.03319405756731662,0.0022454308093994776
523,MARTÍN Gotzon,Euskaltel - Euskadi,0.3333333333333333,,0.00767378874510984,0.0,0.00518415351284432,0.011488250652741514
524,MARTÍN Sergio Roman,Caja Rural - Seguros RGA,0.2916666666666667,69.0,0.0015798976828167318,0.0006419515326592842,0.0014701330857319714,0.0021932114882506526
525,MARTÍNEZ Daniel Felipe,INEOS Grenadiers,0.3333333333333333,63.0,0.15678603671381283,0.12855079441502168,0.0030950170225936243,0.08412532637075718
526,MAS Enric,Movistar Team,0.375,61.0,0.2227655732771592,0.08024394158241052,0.005725781491798205,0.162088772845953
527,MAS Lluís,Movistar Team,0.5833333333333334,69.0,0.026933493830875715,0.041245385973359014,0.024914887031878677,0.011906005221932114
528,MASNADA Fausto,Quick-Step Alpha Vinyl Team,0.4166666666666667,65.0,0.11044237135118869,0.02471513400738244,0.006809037449705973,0.06950391644908616
529,MATTHEWS Michael,Team BikeExchange - Jayco,0.5416666666666666,72.0,0.05747818236533253,0.2432996308778687,0.26230269266480966,0.28151436031331595
530,MATÉ Luis Ángel,Euskaltel - Euskadi,0.8333333333333334,68.0,0.07922058380981041,0.0008024394158241052,0.02816465490560198,0.04981723237597911
531,MAYRHOFER Marius,Team DSM,0.125,,0.0001504664459825459,0.0044936607286149895,0.0042556484060662335,0.0013577023498694517
532,MAZZUCCO Fabio,Bardiani-CSF-Faizanè,0.20833333333333334,69.0,0.0033854950346072824,0.0012839030653185683,0.008511296812132467,0.0007310704960835509
533,MAŁECKI Kamil,Lotto Soudal,0.3333333333333333,69.0,0.0211405356605477,0.02599903707270101,0.02847415660786134,0.004595300261096605
534,MCLAY Daniel,Team Arkéa Samsic,0.5,72.0,0.01429431236834186,0.016048788316482106,0.17177344475394615,0.006684073107049608
535,MCNULTY Brandon,UAE Team Emirates,0.25,69.0,0.06628046945531146,0.14989568287594288,0.008201795109873105,0.05138381201044386
536,MEENS Johan,Bingoal Pauwels Sauces WB,0.16666666666666666,,0.0,0.0,0.0,0.0003133159268929504
537,MEEUS Jordi,BORA - hansgrohe,0.20833333333333334,80.0,0.003084562142642191,0.0,0.055246053853296194,0.004595300261096605
538,MEINTJES Louis,Intermarché - Wanty - Gobert Matériaux,0.5,58.0,0.1685224195004514,0.05296100144439095,0.008511296812132467,0.12825065274151437
539,MENDEZ Daniel Alejandro,Equipo Kern Pharma,0.125,57.0,0.00037616611495636473,0.0,0.00046425255338904364,0.0003133159268929504
540,MENTEN Milan,Bingoal Pauwels Sauces WB,0.2916666666666667,68.0,0.011209750225699668,0.002728294013801958,0.055710306406685235,0.008250652741514361
541,MERCHAN Didier,Drone Hopper -  Androni Giocattoli,0.16666666666666666,57.0,0.001504664459825459,0.0006419515326592842,0.00255338904363974,0.0022976501305483027
542,MERLIER Tim,Alpecin-Deceuninck,0.4583333333333333,80.0,0.002482696358712007,0.00048146364949446316,0.2135561745589601,0.005326370757180157
543,MERTENS Julian,Sport Vlaanderen - Baloise,0.25,67.0,0.00127896479085164,0.00016048788316482104,0.0127669452181987,0.00020887728459530026
544,MERTZ Rémy,Bingoal Pauwels Sauces WB,0.3333333333333333,70.0,0.011059283779717124,0.0011234151821537474,0.004952027236149799,0.00835509138381201
545,MEURISSE Xandro,Alpecin-Deceuninck,0.5,71.0,0.09073126692747517,0.013480982185844969,0.05447229959764779,0.05373368146214099
546,MEYER Cameron,Team BikeExchange - Jayco,0.6666666666666666,70.0,0.09148359915738791,0.1959557053442465,0.03358093469514083,0.03195822454308094
547,MEZGEC Luka,Team BikeExchange - Jayco,0.625,72.0,0.03566054769786338,0.005296100144439095,0.2387805632930981,0.06381201044386423
548,MIHKELS Madis,Intermarché - Wanty - Gobert Matériaux,0.0,,0.00045139933794763765,0.0,0.0022438873413803775,0.0
549,MILAN Jonathan,Bahrain - Victorious,0.125,84.0,0.0007523322299127295,0.010271224522548547,0.0064995357474466105,0.0
550,MIQUEL Pau,Equipo Kern Pharma,0.125,60.0,0.00037616611495636473,0.0,7.737542556484061e-05,0.0004177545691906005
551,MIRZA Yousif,UAE Team Emirates,0.625,60.0,0.011360216671682214,0.046541486117798105,0.05656143608789849,0.0017754569190600521
552,MODOLO Sacha,Bardiani-CSF-Faizanè,0.6666666666666666,67.0,0.03874510984050557,0.0030492697801316002,0.4099350046425255,0.04412532637075718
553,MOHORIČ Matej,Bahrain - Victorious,0.375,72.0,0.10555221185675594,0.038677579842721875,0.04928814608480347,0.10757180156657964
554,MOLANO Juan Sebastián,UAE Team Emirates,0.375,72.0,0.014971411375263316,0.0,0.10198081089445991,0.014778067885117494
555,MOLARD Rudy,Groupama - FDJ,0.5833333333333334,62.0,0.09893168823352393,0.025678061306371368,0.035979572887650885,0.08689295039164491
556,MOLENAAR Alex,Burgos-BH,0.16666666666666666,63.0,0.010532651218778213,0.0044936607286149895,0.006654286598576292,0.004334203655352481
557,MOLLEMA Bauke,Trek - Segafredo,0.7083333333333334,64.0,0.42341257899488416,0.24971914620446156,0.06576911173011452,0.4598433420365535
558,MOLLY Kenny,Bingoal Pauwels Sauces WB,0.2916666666666667,61.0,0.0017303641287992777,0.0,0.005261528938409161,0.0026109660574412533
559,MONIQUET Sylvain,Lotto Soudal,0.25,61.0,0.0045139933794763765,0.00048146364949446316,0.0009285051067780873,0.008668407310704961
560,MORENO Adrià,Burgos-BH,0.5,59.0,0.002482696358712007,0.0008024394158241052,0.0035592695759826677,0.003394255874673629
561,MORENO Iván,Equipo Kern Pharma,0.2916666666666667,56.0,0.0029340956966596447,0.0,0.00046425255338904364,0.001671018276762402
562,MORICE Julien,B&B Hotels - KTM,0.5,81.0,0.002482696358712007,0.01653025196597657,0.0020117610646858556,0.0
563,MORTON Lachlan,EF Education-EasyPost,0.5,62.0,0.060036111947035814,0.02118440057775638,0.010755184153512844,0.029503916449086162
564,MOSCA Jacopo,Trek - Segafredo,0.4166666666666667,65.0,0.03370448390009028,0.011073663938372653,0.03319405756731662,0.018172323759791123
565,MOSCHETTI Matteo,Trek - Segafredo,0.2916666666666667,73.0,0.0037616611495636474,0.004172684962285347,0.0779170535437945,0.006631853785900783
566,MOSCON Gianni,Astana Qazaqstan Team,0.4166666666666667,70.0,0.06379777309659945,0.09693468143155191,0.03512844320643763,0.06464751958224543
567,MOZZATO Luca,B&B Hotels - KTM,0.25,67.0,0.00458922660246765,0.0,0.04998452491488703,0.00919060052219321
568,MULLEN Ryan,BORA - hansgrohe,0.375,77.0,0.010457417995786939,0.17204301075268819,0.0018570102135561746,0.0009921671018276762
569,MULLER Gabriel,Burgos-BH,0.75,70.0,0.0,0.0,7.737542556484061e-05,0.0
570,MULUBRHAN Henok,Bardiani-CSF-Faizanè,0.16666666666666666,60.0,0.009554619319891664,0.007221954742416947,0.022129371711544412,0.00919060052219321
571,MURGUIALDAY Jokin,Caja Rural - Seguros RGA,0.16666666666666666,57.0,0.0017303641287992777,0.0003209757663296421,0.00030950170225936243,0.0005221932114882506
572,MURPHY Kyle,Human Powered Health,0.5,67.0,0.01602467649714114,0.03001123415182154,0.007195914577530177,0.014203655352480417
573,MUÑOZ Daniel,Drone Hopper -  Androni Giocattoli,0.2916666666666667,57.0,0.019861570869696057,0.0030492697801316002,0.0018570102135561746,0.008459530026109661
574,MÄDER Gino,Bahrain - Victorious,0.2916666666666667,61.0,0.05747818236533253,0.03787514042689777,0.007273290003095017,0.03968668407310705
575,MÄRKL Niklas,Team DSM,0.20833333333333334,,0.0018055973517905506,0.007221954742416947,0.009826679046734756,0.0003133159268929504
576,MØRKØV Michael,Quick-Step Alpha Vinyl Team,0.7916666666666666,71.0,0.06906409870598856,0.04702294976729257,0.11420612813370473,0.016501305483028722
577,MÜHLBERGER Gregor,Movistar Team,0.4166666666666667,64.0,0.0419801384291303,0.03739367677740331,0.030176415970287838,0.0404177545691906
578,NABERMAN Tim,Team DSM,0.20833333333333334,70.0,0.0036864279265723743,0.0,0.00023212627669452182,0.0001566579634464752
579,NAESEN Lawrence,AG2R Citroën Team,0.4583333333333333,72.0,0.004814926271441469,0.0,0.03605694831321572,0.006945169712793734
580,NAESEN Oliver,AG2R Citroën Team,0.5416666666666666,73.0,0.09599759253686428,0.005617075910768737,0.11234911792014857,0.09180156657963447
581,NAKANE Hideto,EF Education-EasyPost,0.5833333333333334,55.0,0.01737887451098405,0.017011715615471032,0.022438873413803778,0.007676240208877284
582,NARVÁEZ Jhonatan,INEOS Grenadiers,0.2916666666666667,65.0,0.03212458621727355,0.003691221312790884,0.020581863200247602,0.025065274151436032
583,NATAROV Yuriy,Astana Qazaqstan Team,0.2916666666666667,68.0,0.012413481793560036,0.01636976408281175,0.0034045187248529867,0.0026109660574412533
584,NAVARRO Daniel,Burgos-BH,0.8333333333333334,60.0,0.1916190189587722,0.04012197079120526,0.015939337666357165,0.1185378590078329
585,NEILANDS Krists,Israel - Premier Tech,0.375,69.0,0.04190490520613903,0.03193708874979939,0.023986381925100587,0.021357702349869452
586,NEKRASOV Denis,Gazprom - RusVelo,0.2916666666666667,,0.00511585916340656,0.0,0.0028628907458991023,0.003759791122715405
587,NIBALI Antonio,Astana Qazaqstan Team,0.4583333333333333,65.0,0.014745711706289497,0.0,0.0009285051067780873,0.0061096605744125326
